"country","year","gdp","gdp_per_capita","hcpi","cpi","deflator","gdp_real_per_capita","apc","apc_male","apc_female","rec_apc","rec_apc_sprits","rec_apc_wine","rec_apc_beer","rec_apc_other","unrec_apc","tourist","drinkers_female","drinkers","drinkers_male","abstainers","abstainers_female","abstainers_male","abstainers_12m_male","abstainers_12m","abstainers_12m_female","former_drinkers","former_drinkers_male","former_drinkers_female","consumers_12m_female","consumers_12m","consumers_12m_male","hed","hed_female","hed_male","hed_agestd","hed_agestd_female","hed_agestd_male","ad_12m_female","ad_12m_male","ad_12m","aud_12m","aud_12m_male","aud_12m_female","ahu_12m","ahu_12m_female","ahu_12m_male"
"ISL",2001,8234846804.60582,28897.4439396908,6.40509080886841,6.40508550386865,8.70374978605457,42626.921875,NA,NA,NA,6.32,1.73,1.48,3.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",2000,9025660361.75842,32096.3722613695,5.13647222518921,5.13647123245151,4.02479334126352,41530.515625,6.91687,6.91687,6.91687,6.14,1.76,1.34,3.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1999,8982047589.4895,32381.6252356488,3.23182940483093,3.23183260906467,3.4988933721487,40103.8671875,NA,NA,NA,5.9,1.76,1.25,2.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1998,8503693098.62271,31030.0535989181,1.65923869609833,1.65924170953426,4.71460493246096,39017.4375,NA,NA,NA,5.56,1.74,1.18,2.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1997,7569672925.33739,27919.1854966562,1.81543147563934,1.81543080282247,2.75410052366642,36732.9375,NA,NA,NA,5.1,1.72,0.97,2.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1996,7426082270.67669,27614.8770273122,2.26042032241821,2.26041898267296,2.47929131349356,35014.23046875,NA,NA,NA,4.9,1.79,0.91,2.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1995,7123633418.19739,26633.5913761549,1.65122842788696,1.65123150116651,NA,33666.2109375,NA,NA,NA,4.76,1.93,0.81,2.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1994,6389460342.78656,24018.6313967189,1.55265617370605,1.55265627495782,NA,NA,NA,NA,NA,4.61,2.02,0.78,1.81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1993,6218581531.64347,23579.7953612417,4.04285097122192,4.04285291076943,NA,NA,NA,NA,NA,4.45,2.2,0.76,1.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1992,7080981738.05606,27124.2745379594,3.94771075248718,3.94771176824033,NA,NA,NA,NA,NA,4.73,2.49,0.79,1.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1991,6909730288.17061,26802.9895156678,6.80878353118896,6.80877887943638,NA,NA,NA,NA,NA,5.14,2.76,0.8,1.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1990,6468736355.55678,25384.9150226302,15.5107221603394,15.510721994253,NA,NA,NA,NA,NA,5.24,2.75,0.76,1.73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1989,5672569449.07068,22434.3467683494,20.7581939697266,20.7581950334485,NA,NA,NA,NA,NA,5.35,2.85,0.67,1.83,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1988,6106635816.24587,24451.9733172334,25.7255058288574,25.7255090852843,NA,NA,NA,NA,NA,5.47,3.5,0.9,1.07,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1987,5520318404.64149,22453.1882283809,18.297779083252,18.2977682232304,NA,NA,NA,NA,NA,5.64,3.55,1.01,1.08,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1986,3989622739.28212,16406.04794507,22.1283988952637,22.1284011876646,NA,NA,NA,NA,NA,5.47,3.37,1.03,1.07,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1985,2984052356.55071,12361.1870365183,31.9946250915527,31.9946290240703,NA,NA,NA,NA,NA,5.34,3.09,1.09,1.16,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1984,2864441387.40507,11959.5400102921,30.8523921966553,30.8523970770909,NA,NA,NA,NA,NA,5.37,3.01,1.19,1.17,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1983,2765950335.71095,11671.8092292119,83.9500503540039,83.9500461937035,NA,NA,NA,NA,NA,5.11,2.86,1.14,1.11,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1982,3206626644.5371,13711.7362718597,50.243221282959,50.243226389676,NA,NA,NA,NA,NA,4.92,2.88,1.02,1.02,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1981,3492997010.04956,15137.2538408683,51.7932548522949,51.7932416010108,NA,NA,NA,NA,NA,5.05,3.05,0.94,1.06,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1980,3381419251.29231,14821.8150912707,58.5284194946289,58.5284260893647,NA,NA,NA,NA,NA,4.97,3.08,0.9,0.99,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1979,2853435053.88542,12640.6408128355,44.4444541931152,44.4444558043744,NA,NA,NA,NA,NA,5.12,3.26,0.85,1.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1978,2511826196.009,11236.735735064,43.7499961853027,43.7499982853606,NA,NA,NA,NA,NA,4.8,3.14,0.66,1,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1977,2208509076.28099,9957.25443433463,30.3167419433594,30.3167412725929,NA,NA,NA,NA,NA,5.09,3.46,0.62,1.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1976,1669488389.96542,7583.27529804327,32.7817993164062,32.0351102236086,NA,NA,NA,NA,NA,4.76,3.28,0.55,0.93,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1975,1406875081.32726,6454.17715159378,49.4276008605957,49.3613382334052,NA,NA,NA,NA,NA,4.75,3.43,0.47,0.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1974,1515190595.29765,7040.55404419726,42.7279014587402,42.5161819585292,NA,NA,NA,NA,NA,5.3,3.82,0.41,1.07,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1973,1154440252.96794,5437.34252541217,20.9512996673584,21.3549309168298,NA,NA,NA,NA,NA,5.19,3.67,0.37,1.15,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1972,839652164.06073,4014.84273017558,9.708740234375,9.81132391279969,NA,NA,NA,NA,NA,5.04,3.63,0.34,1.07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1971,670251136.363636,3252.09917788448,6.73575019836426,6.73187452980987,NA,NA,NA,NA,NA,4.88,3.54,0.31,1.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1970,526704545.454545,2576.35344434276,13.0859003067017,13.3724751491848,NA,NA,NA,NA,NA,4.57,3.3,0.29,0.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1969,414709311.35296,2039.19629517262,NA,21.7632949193453,20.8738811924751,NA,NA,NA,NA,3.91,2.86,0.26,0.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1968,474399471.622359,2354.48002671305,NA,15.2317984034252,13.7130895387984,NA,NA,NA,NA,3.87,2.79,0.26,0.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1967,621225962.154708,3125.64949185014,NA,3.32021867821533,2.76320175999747,NA,NA,NA,NA,4.42,3.21,0.27,0.94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1966,628893310.399926,3215.69417804329,NA,10.6866430342387,10.4397722788774,NA,NA,NA,NA,4.2,3.17,0.25,0.78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1965,523694949.370689,2723.52094989073,NA,7.31706942783345,12.3131666306266,NA,NA,NA,NA,3.79,2.8,0.23,0.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1964,434267936.914583,2297.9206432038,NA,19.2450543572579,16.1815169796766,NA,NA,NA,NA,3.64,2.68,0.22,0.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1963,340061650.119898,1831.70565581972,NA,12.9280230755903,8.22558778422082,NA,NA,NA,NA,3.55,2.65,0.2,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1962,284916516.159537,1562.23073045837,NA,11.016292445577,11.1478328558914,NA,NA,NA,NA,3.41,2.53,0.19,0.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISL",1961,253885656.329253,1418.12586971526,NA,4.71161499679355,13.2827254358987,NA,NA,NA,NA,3.04,2.25,0.17,0.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2019,2831552222519.99,2047.23270433512,4.76200008392334,3.72950573539126,2.39074879218106,6713.93212890625,4.92498,4.92498,4.92498,3.09,2.85,0,0.23,0,2.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2018,2702929718960.46,1974.37778792366,4.86,3.93882646691634,3.88424027196118,6518.84521484375,5.5,5.5,5.5,3.04,2.81,0,0.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2017,2651472946375.05,1957.968841235,3.602,3.32817337461301,3.96925793352887,6182.921875,NA,NA,NA,2.85,2.63,0,0.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2016,2294797980509.01,1714.28035526737,4.94102478027344,4.94821634062142,3.23797495080767,5851.39501953125,5.7,5.7,5.7,2.96,2.73,0,0.23,0,2.6,NA,6.6,14.6,18.2,53.5,68.8,39.1,48.6,61.2,74.6,7.6,9.4,5.8,"25.4","38.8","51.4",44.4,21.4,55.1,17,5.4,27.8,0.4,7,3.8,4.9,9.1,0.5,1.1,0.1,2.1
"IND",2015,2103587813812.75,1590.17391842781,5.8724250793457,4.90697344127254,2.27958810846063,5464.39404296875,4.95978,4.95978,4.95978,3,2.79,0,0.21,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2014,2039127446299.3,1559.86451848257,6.35319519042969,6.665656718679,3.33175691710608,5116.62890625,NA,NA,NA,3,2.8,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2013,1856722121394.42,1438.05748041006,10.907642364502,10.0178784746103,6.18650397929852,4818.5224609375,NA,NA,NA,3.03,2.84,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2012,1827637859506.25,1434.01819806113,9.31245040893555,9.47899691419793,7.93438627024274,4583.17333984375,NA,NA,NA,3.04,2.86,0,0.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2011,1823049927772.05,1449.60178853415,8.85835456848145,8.9117933648337,8.73358014408112,4399.88818359375,NA,NA,NA,2.95,2.77,0,0.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2010,1675615335600.56,1350.63432207085,11.9893941879272,11.9893899204243,10.5260308561853,4234.9794921875,4.61673,4.61673,4.61673,2.73,2.56,0,0.17,0,2.2,NA,10.63,28.74,32.07,NA,90,59.3,NA,NA,NA,NA,NA,NA,"4.8","15.1",NA,NA,0.7,NA,16.9,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA
"IND",2010,1675615335600.56,1350.63432207085,11.9893941879272,11.9893899204243,10.5260308561853,4234.9794921875,4.61673,4.61673,4.61673,2.73,2.56,0,0.17,0,1.5,NA,10.63,28.74,32.07,NA,90,59.3,NA,NA,NA,NA,NA,NA,"4.8","15.1",NA,NA,0.7,NA,16.9,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA
"IND",2009,1341886602798.69,1096.63498033497,10.8823528289795,10.8823529411765,7.04036543496747,3956.35913085938,NA,NA,NA,2.4646,2.31664,0.00237,0.14549,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2008,1198895582137.51,993.503772474691,8.34926700592041,8.34926704907581,9.19396962626338,3720.09252929688,NA,NA,NA,1.91615,1.77898,0.00265,0.13441,0.00012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2007,1216735441524.86,1022.73162874643,6.37288331985474,6.37288135593229,6.94441825372725,3661.95556640625,NA,NA,NA,1.56854,1.44163,0.00213,0.12467,0.00011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2006,940259888792.141,802.01374204738,5.79651260375977,5.79652337561635,8.40093821713963,3453.10571289062,NA,NA,NA,1.34702,1.2367,0.00159,0.10863,9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2005,820381595512.902,710.509344850714,4.24635219573975,4.24634362031927,5.62190326268404,3245.2998046875,2.38698,2.38698,2.38698,1.24935,1.15888,0.00126,0.08914,9e-05,2,NA,10.35,22.25,23.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2004,709148514804.659,624.105094371897,3.76723647117615,3.7672517347751,5.72541322746282,3054.9189453125,NA,NA,NA,1.18147,1.10175,0.00098,0.07865,8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2003,607699285433.872,543.843798893951,3.80586433410645,3.80585899528852,3.86779808617059,2876.74340820312,NA,NA,NA,1.17416,1.0965,0.00086,0.07672,8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2002,514937948870.08,468.84442830518,4.29716682434082,4.29715203929562,3.71568377652814,2711.51196289062,NA,NA,NA,1.07809,1.00473,0.00082,0.07245,8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2001,485441014538.638,449.911124933268,3.77928924560547,3.77929312235641,3.21561601745069,2656.6552734375,NA,NA,NA,0.98437,0.91579,0.00082,0.06768,8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",2000,468394937262.37,442.034778917695,4.00942945480347,4.0094359104519,3.64497016112819,2578.59155273438,1.97474,1.97474,1.97474,0.9311,0.8644,0.00084,0.06578,8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1999,458820417337.807,440.961454614021,4.66981840133667,4.66982038037589,3.06839552078171,2527.50830078125,NA,NA,NA,1.73,1.69,0,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1998,421351477504.743,412.509511039641,13.2308444976807,13.2308389767977,8.0101675232066,2364.40869140625,NA,NA,NA,1.43,1.78,0,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1997,415867753863.874,414.898869576673,7.16425895690918,7.16425211462723,6.47627126306148,2268.04296875,NA,NA,NA,1.54,1.51,0,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1996,392897054348.071,399.577503521552,8.97714519500732,8.97715233826453,7.57501828808442,2220.89331054688,NA,NA,NA,1.91,1.89,0,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1995,360281952716.797,373.628280320062,10.2248878479004,10.2248861637545,9.06270222047438,2104.50537109375,NA,NA,NA,1.83,1.81,0,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1994,327275583539.559,346.227393126043,10.2479343414307,10.2479355556119,9.98004477517911,1994.22692871094,NA,NA,NA,1.71,1.69,0,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1993,279296022987.919,301.501194948853,6.32688474655151,6.32689048779867,9.86178285277913,1906.412109375,NA,NA,NA,1.76,1.74,0,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1992,288208430383.964,317.559135479384,11.7878170013428,11.7878170418135,8.96515236042887,1856.17053222656,NA,NA,NA,1.59,1.57,0,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1991,270105341879.226,303.850437957407,13.8702535629272,13.8702461773683,13.7518189426722,1795.30236816406,NA,NA,NA,1.84,1.82,0,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1990,320979026420.035,368.749759408129,8.97123050689697,8.97123250273256,10.6683038500875,1813.13586425781,NA,NA,NA,1.71,1.69,0,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1989,296042354984.876,347.462384500091,7.07428455352783,7.07428002942298,8.43680886909797,NA,NA,NA,NA,1.66,1.64,0,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1988,296588994812.354,355.737598854123,9.38346385955811,9.38347186185332,8.23251536870477,NA,NA,NA,NA,1.55,1.54,0,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1987,279033584092.223,342.071923724964,8.80113792419434,8.80112581251833,9.32789330598244,NA,NA,NA,NA,1.49,1.48,0,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1986,248985994040.59,312.059843942513,8.72971343994141,8.72972072702588,6.78940045356175,NA,NA,NA,NA,1.32,1.3,0,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1985,232511877841.698,297.999662681228,5.55642318725586,5.55642423236555,7.19378544452942,NA,NA,NA,NA,1.26,1.24,0,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND",1984,212158234167.312,278.096187266015,8.3189172744751,8.3189071186007,7.92323284822739,NA,NA,NA,NA,1.15,1.14,0,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
